Region,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Appenzell Rh.-Ext.,1978,0.149352075554579,0.131781243136394,8.34614539863826E-02,0.105424994509115,0.109817702613661,0.101032286404568,0.096639578300022,8.34614539863826E-02,0.096639578300022,0.122995826927301,0.131781243136394,0.153744783659126
Appenzell Rh.-Int.,1978,0.140449438202247,9.36329588014981E-02,0.031210986267166,4.68164794007491E-02,0.015605493133583,0,0,0.015605493133583,0.015605493133583,7.80274656679151E-02,7.80274656679151E-02,6.24219725343321E-02
Saint-Gall,1978,0.189662276963371,0.168212376592514,0.14902036047122,0.152971657907957,0.1315217575371,0.116845509914934,0.10894291504146,0.107249501854287,0.104991617604723,0.110071857166242,0.155229542157521,0.186275450589026
Grisons,1978,0.247472895825695,0.199025820981512,0.161053789346881,0.174147593358823,0.112606714502697,0.092966008484785,8.11815848740376E-02,7.98722044728434E-02,8.11815848740376E-02,0.130938040119415,0.206882103388676,0.145341224532551
Thurgovie,1978,6.33808497643385E-02,4.37904052917248E-02,5.76189543312168E-02,5.18570588980951E-02,4.60951634649734E-02,3.11142353388571E-02,3.80285098586031E-02,3.11142353388571E-02,2.41999608191111E-02,2.30475817324867E-02,4.14856471184761E-02,5.18570588980951E-02
Suisse centrale,1978,0.286953732930473,0.251506507097885,0.22027918910251,0.19411576051179,0.175548166028054,0.159512516246645,0.159512516246645,0.164998396435022,0.175970156811775,0.213527336562969,0.267964147663015,0.26627618452813
Lucerne,1978,0.357187324908174,0.320612587935006,0.280925107389653,0.2513540434539,0.226452094876424,0.200771960405902,0.209332005229409,0.219448421839009,0.242015812737347,0.288706966320115,0.369638299196912,0.355630953122082
Uri,1978,0.091125753539885,7.71064068414412E-02,0.091125753539885,6.30870601429973E-02,6.30870601429973E-02,0.105145100238329,0.091125753539885,0.091125753539885,0.105145100238329,0.140193466984439,0.140193466984439,0.126174120285995
Schwytz,1978,0.150547556030401,0.169973047131098,0.123837505766943,0.104412014666246,0.087414709953136,8.98428963407231E-02,9.46992691158973E-02,7.77019644027876E-02,7.28455916276133E-02,8.25583371779618E-02,0.106840201053833,0.138406624092465
Obwald,1978,0.321269961258622,0.236227912690163,0.21732967967495,0.132287631106492,9.44911650760654E-02,8.50420485684589E-02,4.72455825380327E-02,8.50420485684589E-02,8.50420485684589E-02,0.151185864121705,0.160634980629311,9.44911650760654E-02
Nidwald,1978,0.219279010613104,0.201736689764056,0.184194368915007,0.10525392509429,0.122796245943338,0.114025085518814,0.10525392509429,7.01692833961933E-02,9.64827646697658E-02,0.140338566792387,0.166652048065959,0.140338566792387
Zoug,1978,0.28032866118898,0.177219268567746,0.170774931528919,0.1901079426454,0.18044143708716,0.148219751893024,0.128886740776543,0.151441920412438,0.132108909295956,0.157886257451265,0.193330111164814,0.23521830191719
Tessin,1978,0.785204892288364,0.82492702213354,0.725159812289842,0.734397516904999,0.61338358644644,0.61984997967705,0.676199977829509,0.702065550751949,0.870191774747811,0.962568820899383,1.10667701289584,1.22030077966227
Région lémanique,1977,1.03244924940545,0.753057448707567,0.506570042026989,0.431894800514648,0.359189881997356,0.316827937603811,0.270328314920665,0.272889734814228,0.29732173995283,0.319783422096384,0.41534408735624,0.523514819784407
Vaud,1977,0.699295058960172,0.623880885935055,0.487167492055298,0.448048910325692,0.362955912955106,0.31052894775048,0.271813650368602,0.278669484279976,0.287945024277718,0.304882966882289,0.408123759900631,0.46579342162572
Valais,1977,2.72257284812676,1.44465332796204,0.499082404547693,0.213732599256971,0.17232890201871,0.130925204780449,0.102949733673515,9.39975829192964E-02,0.101830714829238,0.134282261313281,0.275278635692225,0.703862853050445
Genève,1977,0.630423670558098,0.578133170390651,0.538768411837629,0.522905001674471,0.451813422795133,0.423611804727296,0.356045428106438,0.358395562945424,0.413623731661604,0.438887681180708,0.499403653284607,0.512916928608779
Espace Mittelland,1977,0.824253173578741,0.702927458919956,0.560791391858936,0.560247330358224,0.489655350640836,0.396076772518365,0.32806908492936,0.309026932404439,0.271214658104952,0.322356439171884,0.381931173499852,0.412806663665261
Berne 2),1977,0.836189075250056,0.708115720772245,0.558232773321763,0.60231599316014,0.53665519729561,0.424823029074044,0.341296928327645,0.32830397932265,0.291413284826324,0.384916114272987,0.451969011816623,0.470298350591527
Fribourg,1977,0.86069696082301,0.639156618836022,0.431621700767752,0.387058988299105,0.300480004074305,0.208808138424517,0.204988477355776,0.216447460561999,0.184616951655823,0.199895595930788,0.291567461580576,0.425255598986517
Soleure,1977,0.879414211406788,0.826393396166047,0.688356446142736,0.708467789854741,0.624365807059082,0.530208152407419,0.436050497755757,0.353776818933916,0.286129571902625,0.280644659981169,0.30624091561463,0.330008867274273
Neuchâtel,1977,0.953568888940699,0.827669818029213,0.728582586293322,0.517585069302776,0.428989426809508,0.392851730529359,0.353216837835002,0.349719641420794,0.326404998659408,0.287935838103121,0.345056712868517,0.364874159215695
Jura,1977,*,*,*,*,*,*,*,*,*,*,*,*
Suisse du Nord-Ouest,1977,0.661677124072667,0.60962456505632,0.555696238147492,0.561792483798055,0.545613985725406,0.444322519531433,0.404462451816212,0.38031194020052,0.34326552432402,0.349361769974583,0.417827298050139,0.424626956660383
Bâle-Ville,1977,1.22039772258437,1.18409109662513,1.10240118821685,1.06774486343758,1.07022031520753,0.909315950160904,0.801221222873174,0.79379486756333,0.75666309101411,0.751712187474214,0.838352999422395,0.872184173611684
Bâle-Campagne,1977,0.704030213774772,0.628085263600817,0.583955089851086,0.644505793368159,0.586007656072004,0.469011381479695,0.435144038834553,0.387935015753446,0.308911216248114,0.331489444678209,0.460801116596024,0.438222888165929
Argovie,1977,0.316073567686409,0.26604061328856,0.223705036490381,0.228034811390194,0.220818519890505,0.161644929593049,0.158758412993173,0.135666280194166,0.118347180594911,0.123158041594704,0.152504293693442,0.157315154693235
Zurich,1977,0.671928824653282,0.581597502267244,0.515820527434555,0.517792044391393,0.480691679839985,0.401114086309428,0.343940094561122,0.296802916411266,0.260240238302631,0.290171450283719,0.336591713176544,0.356127653930667
Suisse orientale,1977,0.316741974570887,0.252023629281981,0.178802143736138,0.185888093950252,0.160142474838972,0.139593219218042,0.111485616702057,0.106053054871236,8.12522291218382E-02,9.92033029975932E-02,0.149277351177331,0.168173218414967
Glaris,1977,0.154058648533787,0.138121546961326,0.069060773480663,0.122184445388865,7.96855078623035E-02,9.56226094347641E-02,4.78113047173821E-02,5.84360390990225E-02,5.84360390990225E-02,5.84360390990225E-02,9.03102422439439E-02,0.116872078198045
Schaffhouse,1977,0.84402623324779,0.575990875392073,0.433418876532649,0.396350156829199,0.35642999714856,0.287995437696036,0.268035357855717,0.256629597946963,0.196749358426005,0.248075278015398,0.310806957513544,0.350727117194183
Appenzell Rh.-Ext.,1977,0.267955194377334,0.250384361959148,0.19767186470459,0.144959367450033,0.149352075554579,0.118603118822754,0.118603118822754,6.58906215681968E-02,6.14979134636503E-02,7.02833296727433E-02,0.114210410718208,0.13617395124094
Appenzell Rh.-Int.,1977,6.24219725343321E-02,0.031210986267166,0,0.015605493133583,0,0.015605493133583,0.015605493133583,0.015605493133583,0,0,0.15605493133583,6.24219725343321E-02
Saint-Gall,1977,0.324006389812426,0.265301399323764,0.192484632275326,0.219014772207703,0.192484632275326,0.17159920296686,0.133215170724273,0.133215170724273,9.99113780432046E-02,0.110071857166242,0.147891418346438,0.190791219088153
Grisons,1977,0.32472633949615,0.276279264651967,0.172838212957628,0.159744408945687,0.144031844131357,0.120462996909862,7.07065416644844E-02,0.068087780862096,6.28502592573194E-02,0.104750432095532,0.205572722987482,0.183313256167182
Thurgovie,1977,0.148656902174539,0.114085529575809,8.52760524102009E-02,9.33427060165712E-02,6.10760915910898E-02,5.53141961579681E-02,5.87713334178411E-02,5.07046798114708E-02,2.88094771656084E-02,3.57237516853544E-02,5.87713334178411E-02,6.22284706777141E-02
Suisse centrale,1977,0.378525732997991,0.33548267305842,0.262478267474638,0.270074101581621,0.235048866532755,0.195381732862954,0.16753034113735,0.157402562328039,0.173438212109448,0.179346083081546,0.243488682207181,0.259524331988589
Lucerne,1977,0.438896843678018,0.378976529913466,0.296488825250576,0.318278030255868,0.258357716491315,0.235012139699932,0.199993774512856,0.177426383614518,0.192211915582394,0.214779306480732,0.28559422274793,0.315943472576729
Uri,1977,0.14720314033366,0.140193466984439,0.140193466984439,5.60773867937754E-02,7.71064068414412E-02,5.60773867937754E-02,6.30870601429973E-02,2.10290200476658E-02,7.00967334922193E-02,5.60773867937754E-02,0.112154773587551,5.60773867937754E-02
Schwytz,1977,0.211252215720079,0.169973047131098,0.133550251317291,0.135978437704878,0.133550251317291,9.46992691158973E-02,8.25583371779618E-02,7.28455916276133E-02,7.77019644027876E-02,8.25583371779618E-02,0.133550251317291,0.162688487968336
Obwald,1977,0.311820844751016,0.302371728243409,0.27402437872059,0.340168194273835,0.207880563167344,0.179533213644524,9.44911650760654E-02,0.24567702919777,0.236227912690163,0.292922611735803,0.425210242842294,0.330719077766229
Nidwald,1977,0.324532935707394,0.263134812735725,0.219279010613104,0.140338566792387,0.157880887641435,9.64827646697658E-02,9.64827646697658E-02,0.10525392509429,7.01692833961933E-02,7.01692833961933E-02,9.64827646697658E-02,0.10525392509429
Zoug,1977,0.499436120509103,0.502658289028516,0.360882874174319,0.37054937973256,0.383438053810214,0.270662155630739,0.244884807475431,0.238440470436604,0.286772998227807,0.219107459320122,0.267439987111326,0.28032866118898
Tessin,1977,0.801832760595647,0.776890958134723,0.690056534752245,0.699294239367402,0.568118833832169,0.438790969219968,0.414772937220559,0.465580312603924,0.533939326756088,0.549643424601855,0.707608173521043,0.691904075675276
Région lémanique,1976,1.15066862910837,1.18278489392766,0.86556289172484,0.758574353093703,0.661437429437808,0.567453022573991,0.454553514957707,0.422831314737425,0.426968993027027,0.442534544687911,0.510313655717582,0.631488519913069
Vaud,1976,1.07596263973803,1.12113048668355,1.01506670323111,0.935216402380991,0.808585117194431,0.696472068526076,0.546450291171299,0.51378425900534,0.490797051184849,0.528705779871272,0.608152796373667,0.627913729412334
Valais,1976,1.7579786043597,1.98625844859227,0.559509422138669,0.297659012577772,0.23947003267535,0.165614788953046,0.140996374378945,0.128687167091894,0.137639317846113,0.152186562821718,0.224922787699745,0.779956134461304
Genève,1976,0.940641469304301,0.850748811713072,0.808446384611317,0.743230142829445,0.668613361691627,0.59047137829533,0.485302844250689,0.444763018278174,0.485890377960435,0.469439434087531,0.517617198286752,0.558744557969013
Espace Mittelland,1976,1.22032994609711,1.2618146355264,1.15300233538399,1.09165940117871,1.00420151493925,0.922728305207621,0.699391059165328,0.652737785479271,0.565823960740522,0.549638131094339,0.613565357428004,0.710544319929925
Berne 2),1976,1.12180193641344,1.18421449502672,1.09187175031264,1.06936610650042,1.02133859857124,0.936652413092252,0.740598093284734,0.684449992227432,0.58050640018747,0.553824451337926,0.625053653918882,0.734565652675271
Fribourg,1976,0.584408143517399,0.645522720617257,0.48000407430514,0.425255598986517,0.360321360817917,0.378146445805376,0.295387122649317,0.295387122649317,0.309392546568035,0.325944411199246,0.392151869724093,0.533479329267516
Soleure,1976,1.54034609794224,1.60982164894735,1.53029042608624,1.41784973169639,1.29626751743745,1.20393816675961,0.880328363393698,0.795312228611129,0.690184750116554,0.670987558391458,0.71029609382856,0.772458428938395
Neuchâtel,1976,2.32330415117214,2.22071972302204,2.00505927747922,1.78590163552219,1.49213713672872,1.32077451243253,0.880127764242332,0.870801907137778,0.769383211125747,0.774046139678025,0.853315925066738,0.925591317627036
Jura,1976,*,*,*,*,*,*,*,*,*,*,*,*
Suisse du Nord-Ouest,1976,1.11326824418746,1.1800924753571,1.06215356911736,1.01901090759029,0.833309886234677,0.702006133761008,0.543503746846365,0.47597610271705,0.441977809665832,0.444791461504553,0.563199309717416,0.622051527344006
Bâle-Ville,1976,1.37222543114118,1.37552603350111,1.27980856506312,1.30208763099266,1.25505404736364,1.07104546579751,0.819374535852793,0.783893060483538,0.804521825233105,0.798745771103226,1.04546579750805,1.14695932007591
Bâle-Campagne,1976,1.13712168638841,1.15559478237667,1.07862354909225,1.08478124775501,0.929812498075719,0.783054013280103,0.648610925809994,0.51827297078172,0.465932532148318,0.501852441014378,0.602428185839346,0.639374377815864
Argovie,1976,0.951107219659102,1.07763286395366,0.927534000760116,0.823138317064605,0.542184034676686,0.448853331280699,0.333392667285664,0.276624507488105,0.219375261590567,0.211677883990898,0.263635182788664,0.307895103986761
Zurich,1976,1.0884565889889,1.11552013994186,1.02518881755582,0.970524029207128,0.88019270682109,0.763693977553383,0.60812336677743,0.53517723937442,0.478720162883146,0.453090442444251,0.533564180046098,0.586436680252211
Suisse orientale,1976,0.755834689505472,0.720168740094432,0.608210726711434,0.532391059420417,0.445706268467758,0.33894461857511,0.255094207708097,0.198170407654716,0.180219333778961,0.188722474035897,0.248008257493983,0.288161975373961
Glaris,1976,0.568423289417765,0.573735656608585,0.419677008074798,0.371865703357416,0.260305992350191,0.23905652358691,0.122184445388865,0.127496812579686,8.49978750531237E-02,7.96855078623035E-02,0.106247343816405,0.164683382915427
Schaffhouse,1976,1.5340747077274,1.55688622754491,1.34302822925577,1.30595950955232,1.18049615055603,1.00370687197035,0.761334473909324,0.635871114913031,0.496150556030796,0.530367835757057,0.661534074707727,0.681494154548047
Appenzell Rh.-Ext.,1976,0.518339556336481,0.443663518559192,0.373380188886448,0.329453107840984,0.34702394025917,0.351416648363716,0.263562486272787,0.224028113331869,0.180101032286405,0.193279156600044,0.232813529540962,0.254777070063694
Appenzell Rh.-Int.,1976,7.80274656679151E-02,0.109238451935081,6.24219725343321E-02,4.68164794007491E-02,4.68164794007491E-02,6.24219725343321E-02,6.24219725343321E-02,0.031210986267166,0.031210986267166,0.031210986267166,0.015605493133583,7.80274656679151E-02
Saint-Gall,1976,0.87549461776842,0.811144916655848,0.69260599355374,0.593259086572927,0.484316171531466,0.336424753185028,0.268123754635719,0.186275450589026,0.190226748025762,0.18909780590098,0.259092217637463,0.318361679188516
Grisons,1976,0.382339077148693,0.400670402765411,0.343057665112869,0.290682449065102,0.235688472214948,0.172838212957628,0.11653485570628,9.55847692871733E-02,0.119153616508668,0.130938040119415,0.191169538574347,0.236997852616142
Thurgovie,1976,0.678751282021734,0.626894223123639,0.515113451721078,0.432142157484126,0.350323242333798,0.2604376735771,0.186685412033142,0.15672355578091,0.117542666835682,0.134828353135047,0.160180693040783,0.163637830300656
Suisse centrale,1976,0.735107945242476,0.687844977465692,0.576861401346995,0.500481069493442,0.427054673125939,0.357848184595648,0.280623871174654,0.273872018635113,0.27302803706767,0.298769474874669,0.398781290616613,0.388653511807302
Lucerne,1976,0.764178546971301,0.734607483035548,0.599203137645521,0.53694826620183,0.437340471891926,0.35796551080122,0.291041523999253,0.291041523999253,0.301936126501899,0.336176305795929,0.428780427068418,0.420220382244911
Uri,1976,0.427590074302537,0.378522360857984,0.350483667461096,0.245338567222767,0.168232160381326,0.098135426889107,7.00967334922193E-02,6.30870601429973E-02,0.14720314033366,0.126174120285995,0.371512687508762,0.273377260619655
Schwytz,1976,0.514775514168468,0.475924531967074,0.359371585362892,0.332661535099434,0.354515212587718,0.264672316246995,0.167544860743511,0.123837505766943,0.128693878542117,0.150547556030401,0.237962265983537,0.257387757084234
Obwald,1976,0.481904941887933,0.481904941887933,0.425210242842294,0.444108475857507,0.359066427289048,0.27402437872059,0.27402437872059,0.321269961258622,0.24567702919777,0.321269961258622,0.321269961258622,0.444108475857507
Nidwald,1976,0.245592491886677,0.236821331462152,0.192965529339532,0.157880887641435,8.77116042452416E-02,7.89404438207175E-02,8.77116042452416E-02,9.64827646697658E-02,0.131567406367862,0.114025085518814,0.236821331462152,0.333304096131918
Zoug,1976,1.31464475592073,1.15353632995006,1.0697599484453,0.834541646528113,0.747543096503947,0.731432253906879,0.557435153858547,0.547768648300306,0.463992266795553,0.480103109392621,0.586434670533269,0.486547446431448
Tessin,1976,0.927465543361785,0.923770461515723,0.842478660902339,0.793518826442006,0.698370468905886,0.443409821527547,0.477589328603629,0.593060636293094,0.644791782137974,0.708531943982559,0.754720467058345,0.836936038133245
Région lémanique,1975,0.122751122591526,0.158216936502401,0.187574749128625,0.229542628923159,0.250822117269684,0.257324183153344,0.295154384658277,0.314266517710248,0.388744726923085,0.472089389613639,0.62301613103436,0.81807810754417
Vaud,1975,0.120582019970641,0.158087464309335,0.195189624300302,0.217370263425336,0.240357471245826,0.262134826023132,0.311335516445936,0.341985126873256,0.412559887725638,0.507734993789421,0.6996983433079,0.91424561629914
Valais,1975,4.36417349268162E-02,2.90944899512108E-02,2.79754711069334E-02,5.25938856810349E-02,7.83313190994136E-02,6.15460364352536E-02,7.38552437223043E-02,8.39264133208003E-02,0.114139922116288,0.179043015084374,0.293182937200662,0.684839532697731
Genève,1975,0.16744710727778,0.22620047825244,0.260277433417742,0.34018201794328,0.356632961816184,0.353107759557705,0.387772248432754,0.394822652949713,0.498228585865114,0.574020434422425,0.684476771854785,0.747930412507418
Espace Mittelland,1975,0.067735656838649,9.71149778770992E-02,0.163082434838434,0.204567124267727,0.238842998812586,0.26591005847301,0.306034594150523,0.415935017294355,0.526923563439611,0.657498323610501,0.814732097316281,1.0595597726367
Berne 2),1975,7.03011347948854E-02,0.100231320895678,0.161251777829853,0.208583234919479,0.217167861940636,0.241993675218038,0.247330064987947,0.327839945429614,0.431087486630024,0.596051535604161,0.731317415424023,0.979343531251523
Fribourg,1975,8.02128824435645E-02,6.62074585248469E-02,0.115863052418482,0.114589832062235,0.1298684763372,0.122229154199717,0.152786442749647,0.196075934862047,0.211354579137011,0.269922715524376,0.379419666161623,0.509288142498822
Soleure,1975,3.56519274894644E-02,6.49047910705634E-02,0.15266338181386,0.228537996727336,0.289786179850262,0.302584307666993,0.433308041795029,0.585971423608889,0.764231061056211,0.883070819354426,1.12257863992467,1.40230914791893
Neuchâtel,1975,0.108413088840446,0.185351409953021,0.286770105965051,0.308919016588368,0.467458587365795,0.565380086963618,0.687781961460896,0.990872317358917,1.18205238800228,1.26715083408134,1.52944056514694,1.90597204574333
Jura,1975,*,*,*,*,*,*,*,*,*,*,*,*
Suisse du Nord-Ouest,1975,2.25092147097718E-02,5.62730367744295E-02,0.123800680903745,0.24783583279405,0.276441293154385,0.331541974996014,0.353816718719226,0.377967230334918,0.436116035001829,0.524980538908115,0.700599307841648,0.864260056460614
Bâle-Ville,1975,6.68371977885964E-02,0.109745028467695,0.185658882746101,0.291278158263883,0.254146381714663,0.318508127733311,0.328409934813103,0.327584784223121,0.412575294991336,0.617212641307039,0.843303902962291,1.0759963693374
Bâle-Campagne,1975,1.43679635464239E-02,5.43930048543191E-02,0.111864859040015,0.315068914910867,0.309937499358573,0.345857408224633,0.340725992672339,0.395118997526658,0.447459436160059,0.534693500549062,0.815895072814787,0.992415767813709
